match_id,date,home_team_name,away_team_name,winner,home_goal,away_goal,goal_difference,home_team_team_rating,home_team_att_goal_low_left,home_team_won_contest,home_team_possession_percentage,home_team_total_throws,home_team_att_miss_high_left,home_team_blocked_scoring_att,home_team_total_scoring_att,home_team_att_sv_low_left,home_team_total_tackle,home_team_att_miss_high_right,home_team_aerial_won,home_team_att_miss_right,home_team_att_sv_low_centre,home_team_aerial_lost,home_team_accurate_pass,home_team_total_pass,home_team_won_corners,home_team_shot_off_target,home_team_ontarget_scoring_att,home_team_goals,home_team_att_miss_left,home_team_fk_foul_lost,home_team_att_sv_low_right,home_team_att_goal_low_centre,home_team_total_offside,home_team_att_sv_high_left,home_team_att_goal_high_left,home_team_att_miss_high,home_team_att_goal_low_right,home_team_att_goal_high_right,home_team_att_sv_high_centre,home_team_att_post_high,home_team_post_scoring_att,home_team_att_sv_high_right,home_team_penalty_save,home_team_att_pen_goal,home_team_att_post_right,home_team_att_post_left,home_team_att_goal_high_centre,home_player_1_fpl_minutes,home_player_1_fpl_goals,home_player_1_fpl_assits,home_player_1_fpl_cs,home_player_1_fpl_points,home_player_1_fpl_bonus,home_player_1_fpl_cprice,home_player_2_fpl_minutes,home_player_2_fpl_goals,home_player_2_fpl_assits,home_player_2_fpl_cs,home_player_2_fpl_points,home_player_2_fpl_bonus,home_player_2_fpl_cprice,home_player_3_fpl_minutes,home_player_3_fpl_goals,home_player_3_fpl_assits,home_player_3_fpl_cs,home_player_3_fpl_points,home_player_3_fpl_bonus,home_player_3_fpl_cprice,home_player_4_fpl_minutes,home_player_4_fpl_goals,home_player_4_fpl_assits,home_player_4_fpl_cs,home_player_4_fpl_points,home_player_4_fpl_bonus,home_player_4_fpl_cprice,home_player_5_fpl_minutes,home_player_5_fpl_goals,home_player_5_fpl_assits,home_player_5_fpl_cs,home_player_5_fpl_points,home_player_5_fpl_bonus,home_player_5_fpl_cprice,home_player_6_fpl_minutes,home_player_6_fpl_goals,home_player_6_fpl_assits,home_player_6_fpl_cs,home_player_6_fpl_points,home_player_6_fpl_bonus,home_player_6_fpl_cprice,home_player_7_fpl_minutes,home_player_7_fpl_goals,home_player_7_fpl_assits,home_player_7_fpl_cs,home_player_7_fpl_points,home_player_7_fpl_bonus,home_player_7_fpl_cprice,home_player_8_fpl_minutes,home_player_8_fpl_goals,home_player_8_fpl_assits,home_player_8_fpl_cs,home_player_8_fpl_points,home_player_8_fpl_bonus,home_player_8_fpl_cprice,home_player_9_fpl_minutes,home_player_9_fpl_goals,home_player_9_fpl_assits,home_player_9_fpl_cs,home_player_9_fpl_points,home_player_9_fpl_bonus,home_player_9_fpl_cprice,home_player_10_fpl_minutes,home_player_10_fpl_goals,home_player_10_fpl_assits,home_player_10_fpl_cs,home_player_10_fpl_points,home_player_10_fpl_bonus,home_player_10_fpl_cprice,home_player_11_fpl_minutes,home_player_11_fpl_goals,home_player_11_fpl_assits,home_player_11_fpl_cs,home_player_11_fpl_points,home_player_11_fpl_bonus,home_player_11_fpl_cprice,away_team_team_rating,away_team_att_goal_low_left,away_team_won_contest,away_team_possession_percentage,away_team_total_throws,away_team_att_miss_high_left,away_team_blocked_scoring_att,away_team_total_scoring_att,away_team_att_sv_low_left,away_team_total_tackle,away_team_att_miss_high_right,away_team_aerial_won,away_team_att_miss_right,away_team_att_sv_low_centre,away_team_aerial_lost,away_team_accurate_pass,away_team_total_pass,away_team_won_corners,away_team_shot_off_target,away_team_ontarget_scoring_att,away_team_goals,away_team_att_miss_left,away_team_fk_foul_lost,away_team_att_sv_low_right,away_team_att_goal_low_centre,away_team_total_offside,away_team_att_sv_high_left,away_team_att_goal_high_left,away_team_att_miss_high,away_team_att_goal_low_right,away_team_att_goal_high_right,away_team_att_sv_high_centre,away_team_att_post_high,away_team_post_scoring_att,away_team_att_sv_high_right,away_team_penalty_save,away_team_att_pen_goal,away_team_att_post_right,away_team_att_post_left,away_team_att_goal_high_centre,away_player_1_fpl_minutes,away_player_1_fpl_goals,away_player_1_fpl_assits,away_player_1_fpl_cs,away_player_1_fpl_points,away_player_1_fpl_bonus,away_player_1_fpl_cprice,away_player_2_fpl_minutes,away_player_2_fpl_goals,away_player_2_fpl_assits,away_player_2_fpl_cs,away_player_2_fpl_points,away_player_2_fpl_bonus,away_player_2_fpl_cprice,away_player_3_fpl_minutes,away_player_3_fpl_goals,away_player_3_fpl_assits,away_player_3_fpl_cs,away_player_3_fpl_points,away_player_3_fpl_bonus,away_player_3_fpl_cprice,away_player_4_fpl_minutes,away_player_4_fpl_goals,away_player_4_fpl_assits,away_player_4_fpl_cs,away_player_4_fpl_points,away_player_4_fpl_bonus,away_player_4_fpl_cprice,away_player_5_fpl_minutes,away_player_5_fpl_goals,away_player_5_fpl_assits,away_player_5_fpl_cs,away_player_5_fpl_points,away_player_5_fpl_bonus,away_player_5_fpl_cprice,away_player_6_fpl_minutes,away_player_6_fpl_goals,away_player_6_fpl_assits,away_player_6_fpl_cs,away_player_6_fpl_points,away_player_6_fpl_bonus,away_player_6_fpl_cprice,away_player_7_fpl_minutes,away_player_7_fpl_goals,away_player_7_fpl_assits,away_player_7_fpl_cs,away_player_7_fpl_points,away_player_7_fpl_bonus,away_player_7_fpl_cprice,away_player_8_fpl_minutes,away_player_8_fpl_goals,away_player_8_fpl_assits,away_player_8_fpl_cs,away_player_8_fpl_points,away_player_8_fpl_bonus,away_player_8_fpl_cprice,away_player_9_fpl_minutes,away_player_9_fpl_goals,away_player_9_fpl_assits,away_player_9_fpl_cs,away_player_9_fpl_points,away_player_9_fpl_bonus,away_player_9_fpl_cprice,away_player_10_fpl_minutes,away_player_10_fpl_goals,away_player_10_fpl_assits,away_player_10_fpl_cs,away_player_10_fpl_points,away_player_10_fpl_bonus,away_player_10_fpl_cprice,away_player_11_fpl_minutes,away_player_11_fpl_goals,away_player_11_fpl_assits,away_player_11_fpl_cs,away_player_11_fpl_points,away_player_11_fpl_bonus,away_player_11_fpl_cprice
829523,23/08/2014 12:45:00,Aston Villa,Newcastle United,0,0,0,0,6.742807692307696,1.0,6.8,39.35,21.700000000000003,1.0,3.4,9.100000000000001,1.3125,17.6,1.2727272727272727,14.599999999999998,3.0,1.5416666666666667,20.9,248.10000000000002,330.3,7.3,5.3999999999999995,1.0,1.0,1.0,10.399999999999999,1.2222222222222223,1.0,3.0999999999999996,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.25,1.0,0.0,1.0,1.0,1.0,1.0,3060,0,0,9,112,3,4.6,633,0,0,3,22,0,4.3,1647,0,1,6,56,7,4.3,2129,0,0,7,70,7,4.4,2420,1,0,6,70,5,4.3,2433,0,4,6,69,1,4.8,2149,0,1,6,55,0,4.7,1344,0,1,6,40,0,4.9,1422,0,3,10,58,0,5.2,2693,6,1,8,93,12,5.0,1775,3,2,9,69,7,5.1,6.6154285714285725,1.2727272727272727,8.4,54.980000000000004,23.4,1.0,2.3,11.3,1.25,15.3,1.0,16.1,1.0,1.55,16.7,426.1,512.5,5.8,6.2,4.0,1.6,1.6,8.0,2.0,1.0,1.5833333333333333,1.0,1.0,2.6,1.2857142857142858,1.0,1.1111111111111112,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2700,0,1,8,99,5,4.4,3251,1,8,8,118,14,5.3,2835,1,0,7,80,9,4.5,2107,0,0,6,58,3,4.1,2419,1,1,5,58,2,4.3,1267,0,0,4,33,0,4.7,1968,2,1,2,67,4,6.0,3029,4,3,8,103,11,5.8,3128,4,7,7,114,8,4.7,1943,1,3,5,71,3,7.0,1209,1,2,3,46,1,6.7
829524,23/08/2014 15:00:00,Chelsea,Leicester,1,2,0,2,7.4627857142857135,2.0,19.0,62.73,24.799999999999997,1.2,6.8,22.2,1.4375,21.799999999999997,1.7,24.9,1.7,4.0,18.6,490.09999999999997,571.4000000000001,6.5,7.5,7.9,2.3,1.0,9.8,1.4117647058823528,1.7,1.7,1.0,1.0,2.3999999999999995,1.1875,1.0,3.0,1.0,1.0,1.25,0.0,1.0,1.0,1.0,1.0,2813,0,0,12,121,1,5.9,3420,5,0,17,177,14,7.1,2986,1,1,14,130,9,6.3,3420,4,6,17,179,13,7.7,2481,0,3,14,132,19,6.2,2021,6,8,14,126,12,7.9,3122,1,3,16,90,3,5.5,436,3,0,2,33,1,7.1,2481,0,3,14,132,19,6.2,3373,14,10,19,233,42,10.8,2069,20,3,12,150,18,10.6,6.604785714285711,1.4545454545454546,6.0,36.7,18.3,1.3636363636363635,2.3,7.5,1.1666666666666667,23.5,1.3333333333333333,18.6,2.0,2.0,23.1,226.5,309.70000000000005,5.8,5.0,3.7,2.0,1.0,12.5,1.7,1.0,2.0,1.25,2.0,2.0,2.0,1.0,1.2,1.0,1.1428571428571428,1.4,0.0,1.5,1.0,1.0,1.0,2160,0,0,6,83,6,4.5,1883,0,1,3,44,1,4.3,937,0,0,1,13,0,3.9,2244,1,1,5,62,5,4.4,3285,2,2,10,112,8,4.6,1376,2,1,3,57,5,4.2,778,0,0,2,20,0,4.4,2531,3,2,8,98,2,4.5,2079,4,5,6,102,9,4.9,2398,11,4,9,130,14,5.0,1711,5,2,3,70,4,4.9
829525,23/08/2014 15:00:00,Crystal Palace,West Ham,-1,1,3,-2,6.5895714285714275,1.0,7.0,39.33,21.5,1.4,2.0,7.5,1.0,30.2,1.2857142857142858,24.0,2.0,1.0,24.400000000000002,230.60000000000002,331.2,5.1,3.0,3.4,1.0,1.0,15.5,1.0,1.125,1.0,1.0,1.0,1.4444444444444444,1.2857142857142858,1.0,1.1111111111111112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3204,0,0,6,115,7,4.8,2498,0,1,4,65,1,4.4,2433,0,0,5,57,2,4.9,3330,1,0,7,90,0,4.7,1173,2,1,2,42,1,4.6,138,0,0,0,7,0,4.7,2077,5,3,5,86,6,5.0,2771,4,12,6,132,8,5.6,83,0,0,0,3,0,4.5,1174,4,1,2,51,5,5.0,1149,2,2,2,45,4,5.2,7.006285714285716,2.0,5.699999999999999,51.85,21.299999999999997,1.0,4.7,17.299999999999997,1.0,21.2,1.0,22.0,2.3999999999999995,1.3,22.5,351.7,442.0,8.7,5.800000000000001,6.8,3.0,5.0,11.3,2.3999999999999995,1.0,2.3999999999999995,1.0,1.0,3.0,1.0,1.0,1.181818181818182,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,3390,0,0,9,142,6,5.2,2502,1,0,3,61,9,4.8,1852,1,3,5,72,8,4.6,3420,2,4,9,129,13,5.6,526,0,0,1,15,2,4.2,487,2,1,1,27,3,6.1,2657,4,3,7,98,6,4.9,3312,6,8,9,160,26,5.9,223,0,0,1,6,0,4.1,2302,2,5,7,89,12,5.3,912,2,0,2,36,0,4.6
829526,23/08/2014 17:30:00,Everton,Arsenal,0,2,2,0,6.691000000000003,1.3571428571428572,7.6,51.05,21.9,1.0,2.9000000000000004,9.5,1.6666666666666667,19.0,1.375,11.200000000000001,1.7,1.0,15.100000000000001,401.9,493.0,3.9,4.3,2.3,2.0,1.3,10.0,1.3333333333333333,1.0,2.0,1.2857142857142858,1.0,1.0,1.0,1.0,1.1428571428571428,1.0,1.1666666666666667,1.0,0.0,1.0,1.0,1.0,1.0,2835,0,0,7,84,1,5.1,2773,2,9,9,139,21,7.1,3066,3,4,10,130,11,6.8,1080,0,1,0,20,1,5.2,3285,4,0,10,142,21,5.8,2057,7,3,6,98,16,4.7,1421,7,1,3,81,2,7.2,2400,2,2,8,79,8,4.6,2822,0,2,9,66,0,4.7,317,0,2,0,18,1,5.7,2872,10,6,9,135,12,8.7,6.772999999999996,1.0,8.5,60.74,21.0,1.0,1.6,13.3,2.0,18.3,1.0,13.900000000000002,3.0999999999999996,1.0,12.100000000000001,505.6,587.9,4.8,7.8,3.9,2.0,2.6999999999999997,16.5,1.0,1.0,2.2068965517241383,1.0,1.1666666666666667,1.0,1.5,1.2857142857142858,1.125,1.0,1.1111111111111112,1.0,0.0,1.0,1.0,1.0,1.0,1498,0,0,3,47,0,5.2,2311,0,2,9,92,6,4.9,3150,0,1,12,121,12,6.1,1572,1,1,7,68,8,4.5,805,1,1,0,23,0,5.2,1857,4,6,9,103,13,9.0,2007,6,6,10,116,13,8.8,729,2,1,1,36,4,6.3,1491,1,2,7,57,3,6.2,1461,1,2,4,51,0,4.8,2944,16,8,12,207,29,11.6
829527,24/08/2014 13:30:00,Hull,Stoke,0,1,1,0,6.821928571428571,1.0,6.1,44.59,24.599999999999998,1.9090909090909087,4.0,9.600000000000001,1.3333333333333333,18.4,2.0,19.9,1.7,2.0,29.299999999999997,282.0,379.2,5.5,3.0,2.6,1.0,2.0434782608695654,10.0,1.0,1.0,2.0,1.0,1.5,1.0,1.25,1.0,1.4444444444444444,1.1666666666666667,1.4285714285714286,1.2,1.0,1.0,1.5,0.0,1.0,2340,0,0,5,88,7,4.7,1868,2,0,8,82,8,4.3,1694,1,0,5,57,1,3.9,1812,0,0,4,47,5,4.7,2539,0,3,9,70,4,5.3,3029,1,1,9,75,0,5.1,3420,2,5,10,114,7,5.0,1526,0,2,3,45,4,4.2,1637,1,3,4,57,1,4.4,1805,8,1,8,84,6,5.6,301,0,0,1,9,0,5.0,6.841269230769235,1.0,7.6,59.03999999999999,24.8,2.0,5.300000000000001,16.9,2.0,19.3,2.0,29.299999999999997,3.0999999999999996,1.0,18.099999999999998,423.6,505.8,4.1,8.899999999999999,2.6999999999999997,1.0,1.3,11.200000000000001,1.1875,1.0,1.7,1.0,1.0,1.0,1.1666666666666667,1.0,1.2727272727272727,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3150,0,0,7,106,3,4.8,2831,2,1,6,92,8,5.3,2122,0,0,5,63,8,4.3,2562,0,2,7,84,8,4.6,2082,0,2,5,66,7,4.9,3375,3,2,9,111,8,4.9,1918,1,7,6,84,5,6.2,450,0,0,0,13,0,5.0,2258,0,0,9,56,0,4.9,194,0,0,0,8,0,6.1,2434,12,3,6,128,18,6.1
829528,25/08/2014 20:00:00,Manchester City,Liverpool,1,3,1,2,7.001785714285714,1.0,4.6,53.769999999999996,12.6,1.0,1.6,10.2,1.1764705882352942,19.9,1.0,9.7,2.0,1.0,9.8,507.5,588.1,5.1,4.3,4.3,2.6999999999999997,1.0,12.4,1.0,1.0,1.0,1.0,1.0,1.3,1.0,1.0,1.2222222222222223,1.25,1.1538461538461535,1.0,1.0,1.1666666666666667,1.0,1.0,1.0,3240,0,0,14,142,3,6.1,2057,1,3,6,93,18,5.3,2034,0,0,7,66,5,6.4,2585,1,4,11,106,8,6.4,2562,1,0,9,84,1,5.9,2646,12,12,12,191,28,9.8,1570,2,6,7,78,6,8.0,2353,10,1,12,134,19,10.8,1879,2,2,9,67,3,4.8,932,4,4,5,61,3,7.9,784,5,3,4,62,9,7.8,6.595230769230768,1.0,10.8,49.8,17.8,2.0,3.4,11.3,1.7,16.7,1.4761904761904765,12.5,1.0,1.0,9.100000000000001,462.9,535.9,5.5,4.3,3.5999999999999996,1.3,1.7,7.3,1.0,1.2,1.3,1.0,1.0,1.3,1.0,1.0,1.0,1.0,1.1111111111111112,1.0,1.0,1.25,1.0,1.0,1.0,3225,0,0,14,149,6,5.4,2970,1,0,12,124,25,5.9,2037,0,0,6,66,5,4.9,2254,2,0,10,94,7,5.1,1332,1,1,4,57,5,5.2,1470,1,1,9,55,3,4.8,3256,6,10,13,162,22,6.6,2236,9,1,5,114,20,8.6,752,4,3,3,46,2,11.1,2792,5,7,11,134,15,7.9,3047,7,10,13,158,16,8.3
829529,23/08/2014 15:00:00,Southampton,West Bromwich Albion,0,0,0,0,6.826999999999999,1.2,5.1,53.49,30.5,1.0,2.0,9.9,1.3,25.9,1.0,14.700000000000001,2.6999999999999997,1.0,13.200000000000001,391.9,489.9,2.5,4.7,3.2,1.0,2.1923076923076925,13.1,1.3333333333333333,1.1,1.3,0.0,1.0,1.0,1.1428571428571428,1.0,2.0,1.25,1.0,1.0,0.0,1.0,1.0,1.0,1.25,2623,0,0,13,118,0,5.3,3053,2,3,13,140,13,5.8,3146,2,2,13,142,15,5.9,1692,1,1,6,73,10,4.1,3330,0,1,15,139,16,5.8,2186,4,2,11,90,12,5.5,2360,3,1,8,80,8,4.6,2057,4,9,9,117,13,7.4,1476,1,8,6,72,2,4.8,2637,0,2,11,79,2,4.7,3281,12,6,16,149,14,7.5,6.634571428571428,1.0,5.0,47.019999999999996,21.200000000000003,1.0,2.0,8.6,1.0,18.7,1.0,11.100000000000001,1.7,1.0,15.0,297.9,389.29999999999995,5.300000000000001,4.3,2.9000000000000004,2.0,2.0,15.9,1.3076923076923077,1.0,1.0,1.0,1.0,1.48,1.0,1.0,1.0,1.0,1.125,1.0,1.0,1.0,1.0,1.0,1.0,2485,0,0,11,98,3,4.5,2590,2,0,12,99,3,4.5,825,1,0,3,32,2,4.6,1211,0,0,5,41,1,4.1,1972,0,1,8,75,7,4.0,2678,3,4,13,99,4,5.5,2925,14,1,13,148,21,5.6,2892,2,10,14,128,13,5.2,899,0,0,3,25,0,4.6,1587,1,3,6,57,5,4.7,1035,3,3,4,57,6,4.9
829530,24/08/2014 16:00:00,Sunderland,Manchester United,0,1,1,0,6.761428571428568,1.1428571428571428,10.799999999999999,43.95,18.3,1.0,2.3,9.8,1.2727272727272727,20.6,1.2307692307692308,11.5,2.0,1.5454545454545454,13.2,326.7,398.6,3.7,4.799999999999999,2.6999999999999997,1.3,3.0,9.7,2.0,1.0,1.6,1.0,1.0,1.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.3333333333333333,1.0,0.0,0.0,900,0,0,2,31,2,4.1,1992,0,0,8,63,4,4.3,2307,0,5,7,84,7,4.1,3270,0,0,12,107,9,4.6,2620,0,0,11,95,12,4.5,2357,1,0,11,58,1,4.3,3052,3,4,12,105,6,5.3,1483,3,0,2,55,4,4.7,876,0,3,1,37,0,5.0,1784,5,2,6,76,6,5.0,2768,5,1,11,85,4,5.6,6.743642857142861,1.0,13.0,56.589999999999996,14.3,1.1666666666666667,3.3,11.200000000000001,1.0,20.0,1.0,14.399999999999999,1.0,1.6,10.0,480.6,548.2,4.0,4.3,3.5999999999999996,1.0,1.3,14.700000000000001,1.4210526315789471,1.3,1.0,1.2,1.0,1.0,1.2727272727272727,1.5,1.2222222222222223,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3313,0,0,11,138,3,5.8,1878,4,0,5,91,11,5.3,1876,0,1,6,73,9,5.0,653,0,0,2,16,2,3.9,1719,1,0,9,55,0,4.5,2065,2,6,9,89,9,5.1,2580,0,5,11,88,6,5.7,2597,3,0,8,81,3,5.3,2872,12,5,11,132,15,10.6,2304,9,4,7,138,17,8.5,2108,10,2,9,105,14,12.0
829531,23/08/2014 15:00:00,Swansea,Burnley,1,1,0,1,6.970928571428573,1.1,5.3999999999999995,50.89999999999999,17.400000000000002,1.1666666666666667,1.7,8.5,1.0,16.9,1.2857142857142858,16.3,1.6521739130434785,2.0,21.4,427.4,505.5,2.0,3.0,4.7,1.3,1.0,15.8,1.25,1.0,2.3999999999999995,1.0,1.0,2.0,1.0,1.0,1.1111111111111112,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3307,0,0,13,151,9,5.3,3330,0,0,13,118,15,5.4,2036,0,0,7,64,0,4.9,2998,0,3,13,109,4,4.8,588,0,0,2,19,0,4.1,2449,3,6,11,99,10,5.2,2689,8,1,11,129,17,5.1,2682,7,10,9,154,19,6.5,2309,3,1,10,81,1,5.4,1862,3,2,8,85,5,5.2,1598,11,3,8,108,14,8.1,6.430571428571431,1.0,3.0,42.8,29.4,1.0,3.8,11.099999999999998,1.181818181818182,16.9,1.0,23.5,3.0,1.4,19.3,333.5,435.40000000000003,3.3,6.0,1.3,1.0,1.3,10.9,1.0,1.1666666666666667,1.6,1.0,1.0,3.0,1.8,1.0,1.2,1.5,1.5714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,3420,0,0,10,150,11,4.7,1807,0,0,8,62,4,3.9,3346,0,0,10,99,5,4.4,3415,0,4,10,118,11,4.8,2888,2,1,9,93,2,4.5,3204,0,0,10,82,0,4.5,1685,0,0,5,37,0,4.2,3202,2,2,9,91,2,4.7,565,0,1,3,21,0,4.7,981,0,3,3,43,0,4.4,3025,11,4,8,139,20,5.5
829532,24/08/2014 13:30:00,Tottenham,Queens Park Rangers,1,4,0,4,7.433571428571431,2.0,13.2,61.87,15.3,1.0,6.1,15.6,1.0,22.5,1.25,8.5,1.6206896551724137,2.05,10.8,549.0999999999999,624.8,6.3999999999999995,4.799999999999999,4.7,3.0999999999999996,2.458333333333333,11.399999999999999,1.0,1.0,1.0,1.0,1.0,3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3063,0,0,8,121,6,5.4,2811,1,0,7,90,11,5.8,2293,2,3,6,93,12,4.6,990,0,0,3,28,2,4.6,2367,3,5,6,103,10,4.8,897,0,0,3,23,0,4.8,2407,11,6,7,160,20,6.2,2300,2,7,6,93,6,7.4,3132,10,4,9,162,25,7.9,2193,0,2,5,55,3,4.3,813,2,2,3,40,6,7.9,6.211,1.3333333333333333,4.5,39.45,22.7,1.1666666666666667,2.5,12.0,1.0,21.0,1.0,15.3,2.2,1.6,9.4,284.1,357.8,6.6,7.0,2.5,1.6153846153846154,2.6999999999999997,7.199999999999999,1.3529411764705883,1.25,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.4,1.0,1.0,1.0,1.3333333333333333,1.0,1.0,3183,0,0,6,114,7,4.5,990,0,0,2,19,1,4.2,3015,1,1,6,74,2,4.6,1870,0,0,5,41,2,4.2,853,0,2,2,27,0,5.0,2131,0,2,5,64,11,4.6,2362,6,4,5,113,14,5.2,2348,1,3,5,61,3,4.8,786,0,0,1,22,0,4.3,1821,3,8,2,89,7,4.6,853,7,0,1,64,7,6.9
829533,31/08/2014 13:30:00,Aston Villa,Hull,1,2,1,1,6.807342307692308,1.0,5.54,43.235,23.31,1.0,1.72,10.43,1.0,13.68,1.2727272727272727,14.879999999999999,2.3,1.0,18.169999999999998,315.93,413.39,4.29,5.819999999999999,3.0999999999999996,1.7,1.0,9.42,1.2222222222222223,1.0,1.63,1.0,1.0,1.3,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,3060,0,0,9,112,3,4.6,2129,0,0,7,70,7,4.4,2420,1,0,6,70,5,4.3,633,0,0,3,22,0,4.3,1647,0,1,6,56,7,4.3,2433,0,4,6,69,1,4.8,2149,0,1,6,55,0,4.7,1344,0,1,6,40,0,4.9,1422,0,3,10,58,0,5.2,2693,6,1,8,93,12,5.0,1775,3,2,9,69,7,5.1,6.628078571428571,1.0,3.9299999999999997,51.947,23.479999999999997,1.9090909090909087,3.3,9.18,1.3333333333333333,14.620000000000001,2.0,17.869999999999997,1.21,1.3,19.29,410.8,493.86,6.55,3.0,2.88,1.0,2.0434782608695654,10.0,1.0,1.0,2.0,1.0,1.5,1.7,1.25,1.0,1.0,1.1666666666666667,1.4285714285714286,1.2,1.0,1.0,1.5,0.0,1.0,2340,0,0,5,88,7,4.7,2432,1,0,7,71,3,4.6,1694,1,0,5,57,1,3.9,1812,0,0,4,47,5,4.7,2539,0,3,9,70,4,5.3,3029,1,1,9,75,0,5.1,1526,0,2,3,45,4,4.2,1637,1,3,4,57,1,4.4,3420,2,5,10,114,7,5.0,1805,8,1,8,84,6,5.6,301,0,0,1,9,0,5.0
829534,30/08/2014 12:45:00,Burnley,Manchester United,0,0,0,0,6.769940659340664,1.0,3.7,38.04,29.82,1.0,2.54,9.629999999999999,1.181818181818182,18.369999999999997,1.0,22.45,3.0,1.0,16.29,249.15,349.72,3.09,4.6,2.4899999999999998,1.0,1.3,10.27,1.0,1.1666666666666667,1.88,1.0,1.0,1.6,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3420,0,0,10,150,11,4.7,3346,0,0,10,99,5,4.4,3415,0,4,10,118,11,4.8,2888,2,1,9,93,2,4.5,1807,0,0,8,62,4,3.9,3204,0,0,10,82,0,4.5,565,0,1,3,21,0,4.7,1685,0,0,5,37,0,4.2,3202,2,2,9,91,2,4.7,981,0,3,3,43,0,4.4,3025,11,4,8,139,20,5.5,6.8555928571428595,1.0,12.299999999999999,61.777,18.990000000000002,1.0,2.39,8.26,1.0,20.7,1.0,14.82,1.0,1.1800000000000002,18.4,459.88,551.56,5.3999999999999995,3.3899999999999997,2.48,1.0,1.09,14.21,1.4210526315789471,1.3,1.0,1.2,1.0,1.0,1.2727272727272727,1.5,1.2222222222222223,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3313,0,0,11,138,3,5.8,1876,0,1,6,73,9,5.0,653,0,0,2,16,2,3.9,1090,0,0,6,53,5,5.0,1641,3,12,4,107,10,9.4,1719,1,0,9,55,0,4.5,2065,2,6,9,89,9,5.1,2580,0,5,11,88,6,5.7,2304,9,4,7,138,17,8.5,2108,10,2,9,105,14,12.0,2872,12,5,11,132,15,10.6
829535,30/08/2014 17:30:00,Everton,Chelsea,-1,3,6,-3,6.507223076923079,2.0,11.379999999999999,58.224999999999994,28.27,1.0,5.069999999999999,14.05,1.6666666666666667,16.9,1.375,13.860000000000001,1.21,1.0,11.530000000000001,452.36999999999995,533.6,6.77,4.09,4.89,2.6999999999999997,1.09,7.9,1.0,1.0,6.199999999999999,1.2857142857142858,1.0,1.0,1.0,1.0,1.1428571428571428,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2835,0,0,7,84,1,5.1,2773,2,9,9,139,21,7.1,3066,3,4,10,130,11,6.8,1080,0,1,0,20,1,5.2,3285,4,0,10,142,21,5.8,884,1,3,4,44,0,5.3,2057,7,3,6,98,16,4.7,1421,7,1,3,81,2,7.2,2400,2,2,8,79,8,4.6,2822,0,2,9,66,0,4.7,2872,10,6,9,135,12,8.7,7.4148357142857115,1.3,12.0,45.909000000000006,16.54,1.2,4.14,15.059999999999999,1.0,27.54,1.7,14.47,1.21,1.9000000000000001,16.080000000000002,327.63,419.92,3.35,2.95,7.970000000000001,4.89,1.0,14.14,1.0,1.91,1.21,1.0,1.0,2.3999999999999995,2.0,1.0,3.0,1.0,1.0,1.25,0.0,1.0,1.0,1.0,1.0,2813,0,0,12,121,1,5.9,2986,1,1,14,130,9,6.3,3420,4,6,17,179,13,7.7,2481,0,3,14,132,19,6.2,3420,5,0,17,177,14,7.1,3373,14,10,19,233,42,10.8,2405,2,4,15,104,7,7.7,1107,2,4,4,55,1,5.3,3122,1,3,16,90,3,5.5,2481,0,3,14,132,19,6.2,2069,20,3,12,150,18,10.6
